Code,_StartTime,_EndTime,StartTime,EndTime,Type,Change
KT1,Sep 2006,Dec 2018,"£307,475","£500,000",All,+63%
KT1,Sep 2006,Dec 2018,"£290,000","£427,475",2 Bedrooms,+47%
KT1,Sep 2006,Dec 2018,"£615,000","£1,200,000",5+ Bedrooms,+95%
KT1,Sep 2006,Dec 2018,"£520,000","£699,950",4 Bedrooms,+35%
KT10,Sep 2006,Dec 2018,"£450,000","£695,000",3 Bedrooms,+54%
KT10,Sep 2006,Dec 2018,"£178,000","£237,475",1 Bedroom,+33%
KT10,Sep 2006,Dec 2018,"£535,000","£799,950",All,+50%
KT10,Sep 2006,Dec 2018,"£300,000","£449,000",2 Bedrooms,+50%
KT10,Sep 2006,Dec 2018,"£1,150,000","£1,595,000",5+ Bedrooms,+39%
KT10,Sep 2006,Dec 2018,"£622,500","£1,095,000",4 Bedrooms,+76%
KT11,Sep 2006,Dec 2018,"£499,950","£715,000",3 Bedrooms,+43%
KT11,Sep 2006,Dec 2018,"£357,000","£267,500",1 Bedroom,-25%
KT11,Sep 2006,Dec 2018,"£575,000","£850,000",All,+48%
KT11,Sep 2006,Dec 2018,"£347,500","£515,000",2 Bedrooms,+48%
KT11,Sep 2006,Dec 2018,"£1,350,000","£1,890,000",5+ Bedrooms,+40%
KT11,Sep 2006,Dec 2018,"£629,950","£949,975",4 Bedrooms,+51%
KT13,Sep 2006,Dec 2018,"£355,000","£675,000",3 Bedrooms,+90%
KT13,Sep 2006,Dec 2018,"£179,950","£252,950",1 Bedroom,+41%
KT13,Sep 2006,Dec 2018,"£349,950","£749,975",All,+114%
KT13,Sep 2006,Dec 2018,"£285,000","£386,000",2 Bedrooms,+35%
KT13,Sep 2006,Dec 2018,"£1,950,000","£3,950,000",5+ Bedrooms,+103%
KT13,Sep 2006,Dec 2018,"£612,475","£899,950",4 Bedrooms,+47%
KT12,Sep 2006,Dec 2018,"£279,950","£535,000",3 Bedrooms,+91%
KT12,Sep 2006,Dec 2018,"£169,475","£267,950",1 Bedroom,+58%
KT12,Sep 2006,Dec 2018,"£259,950","£532,500",All,+105%
KT12,Sep 2006,Dec 2018,"£230,000","£375,000",2 Bedrooms,+63%
KT12,Sep 2006,Dec 2018,"£825,000","£1,650,000",5+ Bedrooms,+100%
KT12,Sep 2006,Dec 2018,"£437,450","£750,000",4 Bedrooms,+71%
KT14,Sep 2006,Dec 2018,"£264,950","£400,000",3 Bedrooms,+51%
KT14,Sep 2006,Dec 2018,"£179,950","£225,000",1 Bedroom,+25%
KT14,Sep 2006,Dec 2018,"£269,950","£375,000",All,+39%
KT14,Sep 2006,Dec 2018,"£235,000","£320,000",2 Bedrooms,+36%
KT14,Sep 2006,Dec 2018,"£775,000","£850,000",5+ Bedrooms,+10%
KT14,Sep 2006,Dec 2018,"£309,950","£525,000",4 Bedrooms,+69%
KT15,Sep 2006,Dec 2018,"£284,725","£409,950",3 Bedrooms,+44%
KT15,Sep 2006,Dec 2018,"£152,500","£199,925",1 Bedroom,+31%
KT15,Sep 2006,Dec 2018,"£243,500","£375,000",All,+54%
KT15,Sep 2006,Dec 2018,"£217,500","£280,000",2 Bedrooms,+29%
KT15,Sep 2006,Dec 2018,"£589,475","£770,000",5+ Bedrooms,+31%
KT15,Sep 2006,Dec 2018,"£349,950","£550,000",4 Bedrooms,+57%
KT16,Sep 2006,Dec 2018,"£304,950","£499,995",3 Bedrooms,+64%
KT16,Sep 2006,Dec 2018,"£144,950","£220,000",1 Bedroom,+52%
KT16,Sep 2006,Dec 2018,"£296,475","£399,950",All,+35%
KT16,Sep 2006,Dec 2018,"£227,475","£310,000",2 Bedrooms,+36%
KT16,Sep 2006,Dec 2018,"£849,950","£1,210,000",5+ Bedrooms,+42%
KT16,Sep 2006,Dec 2018,"£444,950","£586,500",4 Bedrooms,+32%
KT17,Sep 2006,Dec 2018,"£374,998","£549,950",3 Bedrooms,+47%
KT17,Sep 2006,Dec 2018,"£163,750","£250,000",1 Bedroom,+53%
KT17,Sep 2006,Dec 2018,"£339,950","£450,000",All,+32%
KT17,Sep 2006,Dec 2018,"£230,000","£350,000",2 Bedrooms,+52%
KT17,Sep 2006,Dec 2018,"£635,000","£1,112,500",5+ Bedrooms,+75%
KT17,Sep 2006,Dec 2018,"£437,473","£810,000",4 Bedrooms,+85%
KT19,Sep 2006,Dec 2018,"£292,475","£485,000",3 Bedrooms,+66%
KT19,Sep 2006,Dec 2018,"£162,500","£285,000",1 Bedroom,+75%
KT19,Sep 2006,Dec 2018,"£289,950","£450,000",All,+55%
KT19,Sep 2006,Dec 2018,"£264,950","£357,500",2 Bedrooms,+35%
KT19,Sep 2006,Dec 2018,"£549,950","£695,000",5+ Bedrooms,+26%
KT19,Sep 2006,Dec 2018,"£424,950","£612,500",4 Bedrooms,+44%
KT18,Sep 2006,Dec 2018,"£325,000","£512,000",3 Bedrooms,+58%
KT18,Sep 2006,Dec 2018,"£155,000","£230,000",1 Bedroom,+48%
KT18,Sep 2006,Dec 2018,"£335,000","£475,000",All,+42%
KT18,Sep 2006,Dec 2018,"£249,950","£362,500",2 Bedrooms,+45%
KT18,Sep 2006,Dec 2018,"£595,000","£1,095,000",5+ Bedrooms,+84%
KT18,Sep 2006,Dec 2018,"£529,975","£762,500",4 Bedrooms,+44%
KT20,Sep 2006,Dec 2018,"£299,950","£525,000",3 Bedrooms,+75%
KT20,Sep 2006,Dec 2018,"£129,950","£196,000",1 Bedroom,+51%
KT20,Sep 2006,Dec 2018,"£420,000","£625,000",All,+49%
KT20,Sep 2006,Dec 2018,"£225,000","£299,500",2 Bedrooms,+33%
KT20,Sep 2006,Dec 2018,"£857,500","£1,610,000",5+ Bedrooms,+88%
KT20,Sep 2006,Dec 2018,"£560,000","£735,000",4 Bedrooms,+31%
KT2,Sep 2006,Dec 2018,"£407,475","£775,000",3 Bedrooms,+90%
KT2,Sep 2006,Dec 2018,"£189,950","£350,000",1 Bedroom,+84%
KT2,Sep 2006,Dec 2018,"£346,000","£679,000",All,+96%
KT2,Sep 2006,Dec 2018,"£249,950","£499,950",2 Bedrooms,+100%
KT2,Sep 2006,Dec 2018,"£1,770,000","£2,850,000",5+ Bedrooms,+61%
KT2,Sep 2006,Dec 2018,"£875,000","£895,000",4 Bedrooms,+2%
KT21,Sep 2006,Dec 2018,"£397,475","£577,500",3 Bedrooms,+45%
KT21,Sep 2006,Dec 2018,"£149,950","£275,000",1 Bedroom,+83%
KT21,Sep 2006,Dec 2018,"£404,975","£575,000",All,+42%
KT21,Sep 2006,Dec 2018,"£284,975","£410,000",2 Bedrooms,+44%
KT21,Sep 2006,Dec 2018,"£699,000","£925,000",5+ Bedrooms,+32%
KT21,Sep 2006,Dec 2018,"£482,475","£744,975",4 Bedrooms,+54%
KT22,Sep 2006,Dec 2018,"£379,975","£549,975",3 Bedrooms,+45%
KT22,Sep 2006,Dec 2018,"£166,250","£250,000",1 Bedroom,+50%
KT22,Sep 2006,Dec 2018,"£379,950","£500,000",All,+32%
KT22,Sep 2006,Dec 2018,"£249,950","£359,500",2 Bedrooms,+44%
KT22,Sep 2006,Dec 2018,"£1,350,000","£1,595,000",5+ Bedrooms,+18%
KT22,Sep 2006,Dec 2018,"£497,475","£749,950",4 Bedrooms,+51%
KT23,Sep 2006,Dec 2018,"£324,975","£625,000",3 Bedrooms,+92%
KT23,Sep 2006,Dec 2018,"£172,475","£222,475",1 Bedroom,+29%
KT23,Sep 2006,Dec 2018,"£425,000","£630,000",All,+48%
KT23,Sep 2006,Dec 2018,"£309,950","£415,000",2 Bedrooms,+34%
KT23,Sep 2006,Dec 2018,"£710,000","£999,950",5+ Bedrooms,+41%
KT23,Sep 2006,Dec 2018,"£459,950","£725,000",4 Bedrooms,+58%
KT24,Sep 2006,Dec 2018,"£399,475","£564,950",3 Bedrooms,+41%
KT24,Sep 2006,Dec 2018,"£189,950","£275,000",1 Bedroom,+45%
KT24,Sep 2006,Dec 2018,"£455,000","£699,950",All,+54%
KT24,Sep 2006,Dec 2018,"£279,950","£499,975",2 Bedrooms,+79%
KT24,Sep 2006,Dec 2018,"£795,000","£1,524,975",5+ Bedrooms,+92%
KT24,Sep 2006,Dec 2018,"£747,475","£825,000",4 Bedrooms,+10%
KT3,Sep 2006,Dec 2018,"£324,950","£545,000",3 Bedrooms,+68%
KT3,Sep 2006,Dec 2018,"£160,000","£284,950",1 Bedroom,+78%
KT3,Sep 2006,Dec 2018,"£349,500","£550,000",All,+57%
KT3,Sep 2006,Dec 2018,"£241,225","£385,000",2 Bedrooms,+60%
KT3,Sep 2006,Dec 2018,"£845,000","£899,950",5+ Bedrooms,+7%
KT3,Sep 2006,Dec 2018,"£416,225","£750,000",4 Bedrooms,+80%
KT4,Sep 2006,Dec 2018,"£289,950","£540,000",3 Bedrooms,+86%
KT4,Sep 2006,Dec 2018,"£159,950","£272,500",1 Bedroom,+70%
KT4,Sep 2006,Dec 2018,"£287,475","£534,950",All,+86%
KT4,Sep 2006,Dec 2018,"£219,950","£379,000",2 Bedrooms,+72%
KT4,Sep 2006,Dec 2018,"£599,973","£949,950",5+ Bedrooms,+58%
KT4,Sep 2006,Dec 2018,"£430,000","£675,000",4 Bedrooms,+57%
KT5,Sep 2006,Dec 2018,"£359,950","£595,000",3 Bedrooms,+65%
KT5,Sep 2006,Dec 2018,"£169,950","£299,975",1 Bedroom,+77%
KT5,Sep 2006,Dec 2018,"£275,000","£475,000",All,+73%
KT5,Sep 2006,Dec 2018,"£249,950","£439,475",2 Bedrooms,+76%
KT5,Sep 2006,Dec 2018,"£799,950","£849,975",5+ Bedrooms,+6%
KT5,Sep 2006,Dec 2018,"£470,000","£737,500",4 Bedrooms,+57%
KT6,Sep 2006,Dec 2018,"£349,950","£557,450",3 Bedrooms,+59%
KT6,Sep 2006,Dec 2018,"£205,000","£307,500",1 Bedroom,+50%
KT6,Sep 2006,Dec 2018,"£312,475","£435,000",All,+39%
KT6,Sep 2006,Dec 2018,"£255,000","£425,000",2 Bedrooms,+67%
KT6,Sep 2006,Dec 2018,"£880,000","£1,750,000",5+ Bedrooms,+99%
KT6,Sep 2006,Dec 2018,"£485,000","£839,975",4 Bedrooms,+73%
KT7,Sep 2006,Dec 2018,"£395,000","£700,000",3 Bedrooms,+77%
KT7,Sep 2006,Dec 2018,"£214,950","£289,000",1 Bedroom,+34%
KT7,Sep 2006,Dec 2018,"£414,950","£765,000",All,+84%
KT7,Sep 2006,Dec 2018,"£275,000","£430,000",2 Bedrooms,+56%
KT7,Sep 2006,Dec 2018,"£950,000","£1,225,000",5+ Bedrooms,+29%
KT7,Sep 2006,Dec 2018,"£495,000","£1,035,000",4 Bedrooms,+109%
KT9,Sep 2006,Dec 2018,"£284,950","£450,000",3 Bedrooms,+58%
KT9,Sep 2006,Dec 2018,"£133,000","£230,000",1 Bedroom,+73%
KT9,Sep 2006,Dec 2018,"£235,000","£422,475",All,+80%
KT9,Sep 2006,Dec 2018,"£184,500","£357,475",2 Bedrooms,+94%
KT9,Sep 2006,Dec 2018,-,"£512,500",5+ Bedrooms,-
KT9,Sep 2006,Dec 2018,"£352,475","£535,000",4 Bedrooms,+52%
KT8,Sep 2006,Dec 2018,"£355,000","£535,000",3 Bedrooms,+51%
KT8,Sep 2006,Dec 2018,"£177,450","£254,975",1 Bedroom,+44%
KT8,Sep 2006,Dec 2018,"£305,000","£529,950",All,+74%
KT8,Sep 2006,Dec 2018,"£254,950","£399,950",2 Bedrooms,+57%
KT8,Sep 2006,Dec 2018,"£950,000","£1,400,000",5+ Bedrooms,+47%
KT8,Sep 2006,Dec 2018,"£475,000","£775,000",4 Bedrooms,+63%
KW10,Oct 2007,Dec 2018,-,"£180,000",3 Bedrooms,-
KW10,Oct 2007,Dec 2018,-,-,1 Bedroom,-
KW10,Oct 2007,Dec 2018,"£220,000","£157,500",All,-28%
KW10,Oct 2007,Dec 2018,-,"£106,000",2 Bedrooms,-
KW10,Oct 2007,Dec 2018,"£220,000","£437,498",5+ Bedrooms,+99%
KW10,Oct 2007,Dec 2018,"£234,500","£135,000",4 Bedrooms,-42%
KW1,Oct 2007,Dec 2018,"£161,000","£89,000",3 Bedrooms,-45%
KW1,Oct 2007,Dec 2018,-,"£48,500",1 Bedroom,-
KW1,Oct 2007,Dec 2018,"£205,000","£95,000",All,-54%
KW1,Oct 2007,Dec 2018,"£75,000","£64,000",2 Bedrooms,-15%
KW1,Oct 2007,Dec 2018,"£275,000","£260,000",5+ Bedrooms,-5%
KW1,Oct 2007,Dec 2018,"£175,000","£168,500",4 Bedrooms,-4%
KW11,Oct 2007,Dec 2018,"£199,000","£135,000",3 Bedrooms,-32%
KW11,Oct 2007,Dec 2018,-,-,1 Bedroom,-
KW11,Oct 2007,Dec 2018,"£199,000","£92,500",All,-54%
KW11,Oct 2007,Dec 2018,-,-,2 Bedrooms,-
KW11,Oct 2007,Dec 2018,-,-,5+ Bedrooms,-
KW11,Oct 2007,Dec 2018,-,-,4 Bedrooms,-
KW12,Oct 2007,Dec 2018,"£155,000","£134,750",3 Bedrooms,-13%
KW12,Oct 2007,Dec 2018,-,"£50,000",1 Bedroom,-
KW12,Oct 2007,Dec 2018,"£195,000","£110,000",All,-44%
KW12,Oct 2007,Dec 2018,-,"£86,000",2 Bedrooms,-
KW12,Oct 2007,Dec 2018,"£997,500","£365,000",5+ Bedrooms,-63%
KW12,Oct 2007,Dec 2018,"£950,000","£179,500",4 Bedrooms,-81%
KW13,May 2011,Nov 2018,"£185,000",-,3 Bedrooms,-
KW13,May 2011,Nov 2018,-,-,1 Bedroom,-
KW13,May 2011,Nov 2018,"£185,000","£155,000",All,-16%
KW13,May 2011,Nov 2018,-,"£130,000",2 Bedrooms,-
KW13,May 2011,Nov 2018,-,-,5+ Bedrooms,-
KW13,May 2011,Nov 2018,-,"£180,000",4 Bedrooms,-
KW14,Oct 2007,Dec 2018,"£142,000","£79,500",3 Bedrooms,-44%
KW14,Oct 2007,Dec 2018,-,"£58,000",1 Bedroom,-
KW14,Oct 2007,Dec 2018,"£148,500","£79,000",All,-47%
KW14,Oct 2007,Dec 2018,"£70,500","£67,500",2 Bedrooms,-4%
KW14,Oct 2007,Dec 2018,"£230,000","£217,500",5+ Bedrooms,-5%
KW14,Oct 2007,Dec 2018,"£160,000","£180,000",4 Bedrooms,+13%
KW16,Oct 2007,Dec 2018,"£160,000","£195,000",3 Bedrooms,+22%
KW16,Oct 2007,Dec 2018,-,"£92,000",1 Bedroom,-
KW16,Oct 2007,Dec 2018,"£202,500","£162,500",All,-20%
KW16,Oct 2007,Dec 2018,"£210,000","£142,500",2 Bedrooms,-32%
KW16,Oct 2007,Dec 2018,-,"£285,000",5+ Bedrooms,-
KW16,Oct 2007,Dec 2018,"£245,000","£167,500",4 Bedrooms,-32%
KW15,Dec 2007,Dec 2018,-,"£165,000",3 Bedrooms,-
KW15,Dec 2007,Dec 2018,-,"£115,000",1 Bedroom,-
KW15,Dec 2007,Dec 2018,"£105,000","£217,500",All,+107%
KW15,Dec 2007,Dec 2018,-,"£150,000",2 Bedrooms,-
KW15,Dec 2007,Dec 2018,-,"£415,000",5+ Bedrooms,-
KW15,Dec 2007,Dec 2018,"£105,000","£240,000",4 Bedrooms,+129%
KW17,Oct 2007,Dec 2018,"£140,000","£150,000",3 Bedrooms,+7%
KW17,Oct 2007,Dec 2018,"£20,000","£85,000",1 Bedroom,+325%
KW17,Oct 2007,Dec 2018,"£265,000","£145,000",All,-45%
KW17,Oct 2007,Dec 2018,"£140,000","£110,000",2 Bedrooms,-21%
KW17,Oct 2007,Dec 2018,"£265,000","£280,000",5+ Bedrooms,+6%
KW17,Oct 2007,Dec 2018,"£278,000","£252,500",4 Bedrooms,-9%
KW2,Dec 2007,Sep 2018,-,-,3 Bedrooms,-
KW2,Dec 2007,Sep 2018,"£47,000",-,1 Bedroom,-
KW2,Dec 2007,Sep 2018,"£47,000","£35,000",All,-26%
KW2,Dec 2007,Sep 2018,-,-,2 Bedrooms,-
KW2,Dec 2007,Sep 2018,-,-,5+ Bedrooms,-
KW2,Dec 2007,Sep 2018,-,-,4 Bedrooms,-
KW3,Oct 2007,Dec 2018,"£153,000","£160,000",3 Bedrooms,+5%
KW3,Oct 2007,Dec 2018,-,"£46,000",1 Bedroom,-
KW3,Oct 2007,Dec 2018,"£143,000","£123,500",All,-14%
KW3,Oct 2007,Dec 2018,-,"£55,000",2 Bedrooms,-
KW3,Oct 2007,Dec 2018,-,"£170,000",5+ Bedrooms,-
KW3,Oct 2007,Dec 2018,"£139,900","£135,000",4 Bedrooms,-4%
KW5,Oct 2007,Dec 2018,-,"£185,000",3 Bedrooms,-
KW5,Oct 2007,Dec 2018,-,-,1 Bedroom,-
KW5,Oct 2007,Dec 2018,"£225,000","£185,000",All,-18%
KW5,Oct 2007,Dec 2018,-,"£180,000",2 Bedrooms,-
KW5,Oct 2007,Dec 2018,-,"£295,000",5+ Bedrooms,-
KW5,Oct 2007,Dec 2018,"£225,000",-,4 Bedrooms,-
KW6,Mar 2008,Dec 2018,"£65,000",-,3 Bedrooms,-
KW6,Mar 2008,Dec 2018,-,-,1 Bedroom,-
KW6,Mar 2008,Dec 2018,"£65,000","£120,000",All,+85%
KW6,Mar 2008,Dec 2018,-,"£250,000",2 Bedrooms,-
KW6,Mar 2008,Dec 2018,-,"£195,000",5+ Bedrooms,-
KW6,Mar 2008,Dec 2018,-,-,4 Bedrooms,-
KW7,Oct 2007,Dec 2018,"£225,000",-,3 Bedrooms,-
KW7,Oct 2007,Dec 2018,-,-,1 Bedroom,-
KW7,Oct 2007,Dec 2018,"£245,000","£122,500",All,-50%
KW7,Oct 2007,Dec 2018,-,"£99,999",2 Bedrooms,-
KW7,Oct 2007,Dec 2018,-,-,5+ Bedrooms,-
KW7,Oct 2007,Dec 2018,"£265,000","£145,000",4 Bedrooms,-45%
KW8,Nov 2007,Dec 2018,-,"£118,000",3 Bedrooms,-
KW8,Nov 2007,Dec 2018,-,-,1 Bedroom,-
KW8,Nov 2007,Dec 2018,"£185,000","£133,750",All,-28%
KW8,Nov 2007,Dec 2018,-,"£115,000",2 Bedrooms,-
KW8,Nov 2007,Dec 2018,-,"£175,000",5+ Bedrooms,-
KW8,Nov 2007,Dec 2018,"£192,475","£749,000",4 Bedrooms,+289%
KW9,Oct 2007,Dec 2018,"£110,000","£142,500",3 Bedrooms,+30%
KW9,Oct 2007,Dec 2018,-,"£70,000",1 Bedroom,-
KW9,Oct 2007,Dec 2018,"£180,000","£178,000",All,-1%
KW9,Oct 2007,Dec 2018,"£137,500","£120,000",2 Bedrooms,-13%
KW9,Oct 2007,Dec 2018,"£165,000","£400,000",5+ Bedrooms,+142%
KW9,Oct 2007,Dec 2018,"£242,500","£292,500",4 Bedrooms,+21%
KY1,Oct 2007,Dec 2018,"£137,725","£121,995",3 Bedrooms,-11%
KY1,Oct 2007,Dec 2018,"£69,950","£55,000",1 Bedroom,-21%
KY1,Oct 2007,Dec 2018,"£118,000","£85,000",All,-28%
KY1,Oct 2007,Dec 2018,"£99,950","£79,995",2 Bedrooms,-20%
KY1,Oct 2007,Dec 2018,"£289,500","£318,000",5+ Bedrooms,+10%
KY1,Oct 2007,Dec 2018,"£232,475","£282,500",4 Bedrooms,+22%
KY10,Oct 2007,Dec 2018,"£248,000","£215,475",3 Bedrooms,-13%
KY10,Oct 2007,Dec 2018,-,"£155,000",1 Bedroom,-
KY10,Oct 2007,Dec 2018,"£262,500","£199,950",All,-24%
KY10,Oct 2007,Dec 2018,"£185,000","£161,000",2 Bedrooms,-13%
KY10,Oct 2007,Dec 2018,"£467,500","£425,000",5+ Bedrooms,-9%
KY10,Oct 2007,Dec 2018,"£295,000","£277,500",4 Bedrooms,-6%
KY11,Oct 2007,Dec 2018,"£147,950","£155,000",3 Bedrooms,+5%
KY11,Oct 2007,Dec 2018,"£79,475","£82,498",1 Bedroom,+4%
KY11,Oct 2007,Dec 2018,"£159,000","£178,000",All,+12%
KY11,Oct 2007,Dec 2018,"£115,000","£100,000",2 Bedrooms,-13%
KY11,Oct 2007,Dec 2018,"£277,000","£390,000",5+ Bedrooms,+41%
KY11,Oct 2007,Dec 2018,"£208,000","£238,000",4 Bedrooms,+14%
KY12,Oct 2007,Dec 2018,"£162,000","£167,498",3 Bedrooms,+3%
KY12,Oct 2007,Dec 2018,"£72,500","£61,000",1 Bedroom,-16%
KY12,Oct 2007,Dec 2018,"£155,000","£141,000",All,-9%
KY12,Oct 2007,Dec 2018,"£99,998","£90,000",2 Bedrooms,-10%
KY12,Oct 2007,Dec 2018,"£407,500","£365,000",5+ Bedrooms,-10%
KY12,Oct 2007,Dec 2018,"£240,000","£254,995",4 Bedrooms,+6%
KY13,Oct 2007,Dec 2018,"£175,000","£216,498",3 Bedrooms,+24%
KY13,Oct 2007,Dec 2018,"£70,000","£80,000",1 Bedroom,+14%
KY13,Oct 2007,Dec 2018,"£230,000","£238,000",All,+3%
KY13,Oct 2007,Dec 2018,"£102,000","£120,000",2 Bedrooms,+18%
KY13,Oct 2007,Dec 2018,"£340,000","£475,000",5+ Bedrooms,+40%
KY13,Oct 2007,Dec 2018,"£265,000","£339,998",4 Bedrooms,+28%
KY14,Oct 2007,Dec 2018,"£170,000","£147,500",3 Bedrooms,-13%
KY14,Oct 2007,Dec 2018,"£63,995","£65,000",1 Bedroom,+2%
KY14,Oct 2007,Dec 2018,"£189,000","£147,500",All,-22%
KY14,Oct 2007,Dec 2018,"£150,000","£79,998",2 Bedrooms,-47%
KY14,Oct 2007,Dec 2018,"£267,250","£472,500",5+ Bedrooms,+77%
KY14,Oct 2007,Dec 2018,"£345,000","£260,000",4 Bedrooms,-25%
KY15,Oct 2007,Dec 2018,"£175,000","£182,000",3 Bedrooms,+4%
KY15,Oct 2007,Dec 2018,"£65,000","£55,000",1 Bedroom,-15%
KY15,Oct 2007,Dec 2018,"£198,000","£165,000",All,-17%
KY15,Oct 2007,Dec 2018,"£97,500","£109,995",2 Bedrooms,+13%
KY15,Oct 2007,Dec 2018,"£474,998","£359,000",5+ Bedrooms,-24%
KY15,Oct 2007,Dec 2018,"£279,950","£285,000",4 Bedrooms,+2%
KY16,Oct 2007,Dec 2018,"£275,000","£304,500",3 Bedrooms,+11%
KY16,Oct 2007,Dec 2018,"£134,950","£175,000",1 Bedroom,+30%
KY16,Oct 2007,Dec 2018,"£326,500","£289,000",All,-11%
KY16,Oct 2007,Dec 2018,"£245,750","£180,000",2 Bedrooms,-27%
KY16,Oct 2007,Dec 2018,"£895,000","£535,000",5+ Bedrooms,-40%
KY16,Oct 2007,Dec 2018,"£410,000","£427,500",4 Bedrooms,+4%
KY2,Oct 2007,Dec 2018,"£130,975","£142,473",3 Bedrooms,+9%
KY2,Oct 2007,Dec 2018,"£80,000","£52,000",1 Bedroom,-35%
KY2,Oct 2007,Dec 2018,"£135,000","£89,973",All,-33%
KY2,Oct 2007,Dec 2018,"£84,950","£79,500",2 Bedrooms,-6%
KY2,Oct 2007,Dec 2018,"£248,998","£265,000",5+ Bedrooms,+6%
KY2,Oct 2007,Dec 2018,"£205,998","£235,495",4 Bedrooms,+14%
KY4,Oct 2007,Dec 2018,"£140,000","£145,000",3 Bedrooms,+4%
KY4,Oct 2007,Dec 2018,"£60,725","£55,000",1 Bedroom,-9%
KY4,Oct 2007,Dec 2018,"£155,000","£132,500",All,-15%
KY4,Oct 2007,Dec 2018,"£86,725","£87,000",2 Bedrooms,+0%
KY4,Oct 2007,Dec 2018,"£237,000","£269,995",5+ Bedrooms,+14%
KY4,Oct 2007,Dec 2018,"£249,995","£226,995",4 Bedrooms,-9%
KY3,Oct 2007,Dec 2018,"£185,000","£197,475",3 Bedrooms,+7%
KY3,Oct 2007,Dec 2018,"£73,000","£59,000",1 Bedroom,-19%
KY3,Oct 2007,Dec 2018,"£185,000","£199,950",All,+8%
KY3,Oct 2007,Dec 2018,"£118,000","£89,000",2 Bedrooms,-25%
KY3,Oct 2007,Dec 2018,"£490,000","£379,950",5+ Bedrooms,-22%
KY3,Oct 2007,Dec 2018,"£249,000","£262,498",4 Bedrooms,+5%
KY6,Oct 2007,Dec 2018,"£95,000","£90,000",3 Bedrooms,-5%
KY6,Oct 2007,Dec 2018,"£45,998","£45,000",1 Bedroom,-2%
KY6,Oct 2007,Dec 2018,"£95,000","£82,000",All,-14%
KY6,Oct 2007,Dec 2018,"£82,000","£76,225",2 Bedrooms,-7%
KY6,Oct 2007,Dec 2018,"£450,000","£565,000",5+ Bedrooms,+26%
KY6,Oct 2007,Dec 2018,"£179,250","£277,500",4 Bedrooms,+55%
KY5,Oct 2007,Dec 2018,"£135,000","£89,000",3 Bedrooms,-34%
KY5,Oct 2007,Dec 2018,"£64,973","£52,500",1 Bedroom,-19%
KY5,Oct 2007,Dec 2018,"£137,000","£78,475",All,-43%
KY5,Oct 2007,Dec 2018,"£73,000","£69,950",2 Bedrooms,-4%
KY5,Oct 2007,Dec 2018,"£425,000",-,5+ Bedrooms,-
KY5,Oct 2007,Dec 2018,"£221,250","£173,748",4 Bedrooms,-21%
KY7,Oct 2007,Dec 2018,"£112,500","£120,000",3 Bedrooms,+7%
KY7,Oct 2007,Dec 2018,"£123,995","£54,500",1 Bedroom,-56%
KY7,Oct 2007,Dec 2018,"£134,623","£105,000",All,-22%
KY7,Oct 2007,Dec 2018,"£77,750","£76,000",2 Bedrooms,-2%
KY7,Oct 2007,Dec 2018,"£272,000","£459,995",5+ Bedrooms,+69%
KY7,Oct 2007,Dec 2018,"£194,975","£231,500",4 Bedrooms,+19%
KY8,Oct 2007,Dec 2018,"£115,000","£94,000",3 Bedrooms,-18%
KY8,Oct 2007,Dec 2018,"£54,000","£39,000",1 Bedroom,-28%
KY8,Oct 2007,Dec 2018,"£103,500","£74,950",All,-28%
KY8,Oct 2007,Dec 2018,"£72,250","£66,000",2 Bedrooms,-9%
KY8,Oct 2007,Dec 2018,"£369,000","£269,995",5+ Bedrooms,-27%
KY8,Oct 2007,Dec 2018,"£207,475","£245,000",4 Bedrooms,+18%
KY9,Oct 2007,Dec 2018,"£295,000","£329,975",3 Bedrooms,+12%
KY9,Oct 2007,Dec 2018,-,"£129,950",1 Bedroom,-
KY9,Oct 2007,Dec 2018,"£425,000","£329,975",All,-22%
KY9,Oct 2007,Dec 2018,"£144,475","£217,498",2 Bedrooms,+51%
KY9,Oct 2007,Dec 2018,"£600,000","£935,000",5+ Bedrooms,+56%
KY9,Oct 2007,Dec 2018,"£625,000","£350,000",4 Bedrooms,-44%
L1,Sep 2006,Dec 2018,"£279,500","£264,950",3 Bedrooms,-5%
L1,Sep 2006,Dec 2018,"£128,500","£90,000",1 Bedroom,-30%
L1,Sep 2006,Dec 2018,"£155,000","£99,950",All,-36%
L1,Sep 2006,Dec 2018,"£169,950","£174,950",2 Bedrooms,+3%
L1,Sep 2006,Dec 2018,"£520,000","£200,000",5+ Bedrooms,-62%
L1,Sep 2006,Dec 2018,"£475,000","£350,000",4 Bedrooms,-26%
L10,Sep 2006,Dec 2018,"£131,950","£139,975",3 Bedrooms,+6%
L10,Sep 2006,Dec 2018,"£73,995","£58,000",1 Bedroom,-22%
L10,Sep 2006,Dec 2018,"£125,000","£140,000",All,+12%
L10,Sep 2006,Dec 2018,"£88,995","£110,000",2 Bedrooms,+24%
L10,Sep 2006,Dec 2018,-,"£1,250,000",5+ Bedrooms,-
L10,Sep 2006,Dec 2018,"£224,950","£172,500",4 Bedrooms,-23%
L11,Sep 2006,Dec 2018,"£111,950","£95,000",3 Bedrooms,-15%
L11,Sep 2006,Dec 2018,-,-,1 Bedroom,-
L11,Sep 2006,Dec 2018,"£110,000","£94,950",All,-14%
L11,Sep 2006,Dec 2018,"£102,000","£85,000",2 Bedrooms,-17%
